,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,genre
18,0.45,0.814,7,-6.431,1,0.0401,0.831,0.332,0.069,0.808,126.962,audio_features,4akhlPKimkDKwOyJbKnugt,spotify:track:4akhlPKimkDKwOyJbKnugt,https://api.spotify.com/v1/tracks/4akhlPKimkDKwOyJbKnugt,https://api.spotify.com/v1/audio-analysis/4akhlPKimkDKwOyJbKnugt,237252,4,We Banjo 3,irish neo-traditional
19,0.357,0.649,2,-5.047,1,0.0463,0.673,0.00179,0.156,0.967,146.522,audio_features,4b1WBCojHWnAPbBbCUSJTE,spotify:track:4b1WBCojHWnAPbBbCUSJTE,https://api.spotify.com/v1/tracks/4b1WBCojHWnAPbBbCUSJTE,https://api.spotify.com/v1/audio-analysis/4b1WBCojHWnAPbBbCUSJTE,222773,4,Danú,irish neo-traditional
20,0.581,0.739,2,-7.392,1,0.0365,0.407,0.0,0.262,0.961,110.806,audio_features,47lElIVL8Rnex3I3YzFiL3,spotify:track:47lElIVL8Rnex3I3YzFiL3,https://api.spotify.com/v1/tracks/47lElIVL8Rnex3I3YzFiL3,https://api.spotify.com/v1/audio-analysis/47lElIVL8Rnex3I3YzFiL3,141107,4,Solas,irish neo-traditional
21,0.535,0.646,8,-6.174,1,0.0294,0.129,0.000178,0.282,0.5,106.044,audio_features,6x7bftxYaoClJOuaIZ2lVM,spotify:track:6x7bftxYaoClJOuaIZ2lVM,https://api.spotify.com/v1/tracks/6x7bftxYaoClJOuaIZ2lVM,https://api.spotify.com/v1/audio-analysis/6x7bftxYaoClJOuaIZ2lVM,164267,5,Beoga,irish neo-traditional
22,0.527,0.243,7,-12.8,1,0.0711,0.881,8.5e-06,0.168,0.69,96.477,audio_features,1ft8QzgCSuOfMOIP6FwMtK,spotify:track:1ft8QzgCSuOfMOIP6FwMtK,https://api.spotify.com/v1/tracks/1ft8QzgCSuOfMOIP6FwMtK,https://api.spotify.com/v1/audio-analysis/1ft8QzgCSuOfMOIP6FwMtK,252160,4,Andrew Finn Magill,irish neo-traditional
23,0.633,0.769,7,-4.692,1,0.0808,0.49,0.0,0.262,0.367,125.062,audio_features,5q64Dc75cR91vhO4mCPlCV,spotify:track:5q64Dc75cR91vhO4mCPlCV,https://api.spotify.com/v1/tracks/5q64Dc75cR91vhO4mCPlCV,https://api.spotify.com/v1/audio-analysis/5q64Dc75cR91vhO4mCPlCV,227760,4,We Banjo 3,irish neo-traditional
24,0.484,0.736,9,-5.483,1,0.0417,0.102,6.6e-06,0.218,0.509,85.942,audio_features,3ohMvJzJyBzklKAqCNEaIg,spotify:track:3ohMvJzJyBzklKAqCNEaIg,https://api.spotify.com/v1/tracks/3ohMvJzJyBzklKAqCNEaIg,https://api.spotify.com/v1/audio-analysis/3ohMvJzJyBzklKAqCNEaIg,170490,1,Beoga,irish neo-traditional
25,0.437,0.446,7,-9.909,1,0.0471,0.97,0.000184,0.0707,0.935,50.048,audio_features,17XDKfATaLDVs28Wh9Ry5J,spotify:track:17XDKfATaLDVs28Wh9Ry5J,https://api.spotify.com/v1/tracks/17XDKfATaLDVs28Wh9Ry5J,https://api.spotify.com/v1/audio-analysis/17XDKfATaLDVs28Wh9Ry5J,269747,4,The Fiddle Case,irish neo-traditional
26,0.381,0.252,3,-13.949,1,0.0397,0.763,0.00552,0.142,0.187,150.758,audio_features,1SWTeoXgybbpFgga4YmQWq,spotify:track:1SWTeoXgybbpFgga4YmQWq,https://api.spotify.com/v1/tracks/1SWTeoXgybbpFgga4YmQWq,https://api.spotify.com/v1/audio-analysis/1SWTeoXgybbpFgga4YmQWq,362034,3,Ye Vagabonds,irish neo-traditional
27,0.66,0.379,11,-16.761,0,0.0302,0.836,0.0729,0.109,0.497,127.031,audio_features,20QeXpfRB5GWK46PlXr1In,spotify:track:20QeXpfRB5GWK46PlXr1In,https://api.spotify.com/v1/tracks/20QeXpfRB5GWK46PlXr1In,https://api.spotify.com/v1/audio-analysis/20QeXpfRB5GWK46PlXr1In,117000,4,Kíla,irish neo-traditional
28,0.302,0.711,2,-8.967,1,0.057,0.112,2.57e-05,0.0578,0.195,130.363,audio_features,23Tp0d2eCWCAzAO2EJiEJm,spotify:track:23Tp0d2eCWCAzAO2EJiEJm,https://api.spotify.com/v1/tracks/23Tp0d2eCWCAzAO2EJiEJm,https://api.spotify.com/v1/audio-analysis/23Tp0d2eCWCAzAO2EJiEJm,350199,4,Seo Linn,irish neo-traditional
29,0.232,0.397,11,-18.787,0,0.0303,0.553,0.912,0.0736,0.102,156.296,audio_features,253GMbfH7hUWaLAX3YPZEc,spotify:track:253GMbfH7hUWaLAX3YPZEc,https://api.spotify.com/v1/tracks/253GMbfH7hUWaLAX3YPZEc,https://api.spotify.com/v1/audio-analysis/253GMbfH7hUWaLAX3YPZEc,118587,4,Kíla,irish neo-traditional
30,0.671,0.656,7,-5.03,1,0.0317,0.569,0.0,0.105,0.468,124.888,audio_features,603zBfIsHVi0hqgj9IxQsM,spotify:track:603zBfIsHVi0hqgj9IxQsM,https://api.spotify.com/v1/tracks/603zBfIsHVi0hqgj9IxQsM,https://api.spotify.com/v1/audio-analysis/603zBfIsHVi0hqgj9IxQsM,212693,4,We Banjo 3,irish neo-traditional
31,0.48,0.509,11,-9.723,1,0.0309,0.726,0.00784,0.148,0.874,99.129,audio_features,0aw7GoN4XeQsxguXiDxmdk,spotify:track:0aw7GoN4XeQsxguXiDxmdk,https://api.spotify.com/v1/tracks/0aw7GoN4XeQsxguXiDxmdk,https://api.spotify.com/v1/audio-analysis/0aw7GoN4XeQsxguXiDxmdk,222827,4,Danú,irish neo-traditional
32,0.638,0.718,7,-7.014,1,0.045,0.834,4.9e-05,0.204,0.96,121.785,audio_features,5ALXCNEPR26rnNcdfKgn1z,spotify:track:5ALXCNEPR26rnNcdfKgn1z,https://api.spotify.com/v1/tracks/5ALXCNEPR26rnNcdfKgn1z,https://api.spotify.com/v1/audio-analysis/5ALXCNEPR26rnNcdfKgn1z,236133,4,Téada,irish neo-traditional
33,0.369,0.319,5,-11.522,1,0.0324,0.699,7.52e-05,0.106,0.293,128.978,audio_features,7KnB9rk3JIQ1aNp6lASd9K,spotify:track:7KnB9rk3JIQ1aNp6lASd9K,https://api.spotify.com/v1/tracks/7KnB9rk3JIQ1aNp6lASd9K,https://api.spotify.com/v1/audio-analysis/7KnB9rk3JIQ1aNp6lASd9K,327480,4,Lúnasa,irish neo-traditional
34,0.439,0.497,4,-10.742,0,0.0413,0.877,0.0293,0.102,0.886,127.941,audio_features,22oaoUyQpCOKee5Lrz6QSQ,spotify:track:22oaoUyQpCOKee5Lrz6QSQ,https://api.spotify.com/v1/tracks/22oaoUyQpCOKee5Lrz6QSQ,https://api.spotify.com/v1/audio-analysis/22oaoUyQpCOKee5Lrz6QSQ,327413,4,The Fretless,irish neo-traditional
35,0.299,0.573,2,-12.621,1,0.0643,0.785,0.759,0.107,0.797,82.536,audio_features,09nv9tFB3yehVR7X67idN8,spotify:track:09nv9tFB3yehVR7X67idN8,https://api.spotify.com/v1/tracks/09nv9tFB3yehVR7X67idN8,https://api.spotify.com/v1/audio-analysis/09nv9tFB3yehVR7X67idN8,184773,4,Kíla,irish neo-traditional
36,0.373,0.329,4,-10.548,1,0.03,0.898,0.675,0.11,0.179,119.823,audio_features,26nc9eVLdKTe8k5413Dzmv,spotify:track:26nc9eVLdKTe8k5413Dzmv,https://api.spotify.com/v1/tracks/26nc9eVLdKTe8k5413Dzmv,https://api.spotify.com/v1/audio-analysis/26nc9eVLdKTe8k5413Dzmv,327545,4,Talisk,irish neo-traditional
37,0.681,0.875,2,-5.251,1,0.0805,0.219,0.000736,0.227,0.945,130.004,audio_features,0Wl7bEj03gLrqMCdVae9pm,spotify:track:0Wl7bEj03gLrqMCdVae9pm,https://api.spotify.com/v1/tracks/0Wl7bEj03gLrqMCdVae9pm,https://api.spotify.com/v1/audio-analysis/0Wl7bEj03gLrqMCdVae9pm,165467,4,We Banjo 3,irish neo-traditional
38,0.446,0.57,2,-11.538,1,0.0394,0.782,0.595,0.12,0.964,106.444,audio_features,5Id7Tp8vsvfLDFoUMVjyrn,spotify:track:5Id7Tp8vsvfLDFoUMVjyrn,https://api.spotify.com/v1/tracks/5Id7Tp8vsvfLDFoUMVjyrn,https://api.spotify.com/v1/audio-analysis/5Id7Tp8vsvfLDFoUMVjyrn,266059,4,The Fiddle Case,irish neo-traditional
39,0.576,0.47,2,-10.572,1,0.0568,0.875,0.65,0.101,0.939,114.295,audio_features,2eT2QheRFkPxf4yElE0vQV,spotify:track:2eT2QheRFkPxf4yElE0vQV,https://api.spotify.com/v1/tracks/2eT2QheRFkPxf4yElE0vQV,https://api.spotify.com/v1/audio-analysis/2eT2QheRFkPxf4yElE0vQV,276427,4,Socks in the Frying Pan,irish neo-traditional
40,0.48,0.471,2,-8.104,1,0.0337,0.733,0.322,0.136,0.419,135.012,audio_features,0rnztvQckvPGpE4ZUXfwrL,spotify:track:0rnztvQckvPGpE4ZUXfwrL,https://api.spotify.com/v1/tracks/0rnztvQckvPGpE4ZUXfwrL,https://api.spotify.com/v1/audio-analysis/0rnztvQckvPGpE4ZUXfwrL,360653,3,Brian Finnegan,irish neo-traditional
41,0.274,0.0841,5,-17.239,1,0.0486,0.995,0.838,0.0865,0.475,78.092,audio_features,63hW7Mq0KWWwExEjYOdSUY,spotify:track:63hW7Mq0KWWwExEjYOdSUY,https://api.spotify.com/v1/tracks/63hW7Mq0KWWwExEjYOdSUY,https://api.spotify.com/v1/audio-analysis/63hW7Mq0KWWwExEjYOdSUY,185009,4,Caoimhín Ó Raghallaigh,irish neo-traditional
42,0.575,0.71,8,-7.979,1,0.0328,0.266,0.000165,0.696,0.831,110.424,audio_features,0v4Mv5tRzDlFrnVUiDjXzA,spotify:track:0v4Mv5tRzDlFrnVUiDjXzA,https://api.spotify.com/v1/tracks/0v4Mv5tRzDlFrnVUiDjXzA,https://api.spotify.com/v1/audio-analysis/0v4Mv5tRzDlFrnVUiDjXzA,226867,4,Solas,irish neo-traditional
43,0.598,0.871,2,-6.469,1,0.0422,0.222,0.0702,0.112,0.962,121.769,audio_features,4saoSRB0NHOx75TIlVh5zM,spotify:track:4saoSRB0NHOx75TIlVh5zM,https://api.spotify.com/v1/tracks/4saoSRB0NHOx75TIlVh5zM,https://api.spotify.com/v1/audio-analysis/4saoSRB0NHOx75TIlVh5zM,219226,4,Boxing Banjo,irish neo-traditional
44,0.228,0.297,7,-9.122,1,0.0302,0.698,0.00363,0.0881,0.197,109.835,audio_features,09dTabRVVrDV5TZxfuRkyf,spotify:track:09dTabRVVrDV5TZxfuRkyf,https://api.spotify.com/v1/tracks/09dTabRVVrDV5TZxfuRkyf,https://api.spotify.com/v1/audio-analysis/09dTabRVVrDV5TZxfuRkyf,296120,3,Altan,irish neo-traditional
45,0.512,0.534,7,-8.505,1,0.0361,0.635,0.325,0.0896,0.578,118.281,audio_features,40ockREijSnZhwdPIG0EfR,spotify:track:40ockREijSnZhwdPIG0EfR,https://api.spotify.com/v1/tracks/40ockREijSnZhwdPIG0EfR,https://api.spotify.com/v1/audio-analysis/40ockREijSnZhwdPIG0EfR,215907,4,Lúnasa,irish neo-traditional
46,0.51,0.469,3,-10.583,1,0.0296,0.905,0.983,0.233,0.813,140.034,audio_features,6HZBLw5O3bowdv1JpNNDRw,spotify:track:6HZBLw5O3bowdv1JpNNDRw,https://api.spotify.com/v1/tracks/6HZBLw5O3bowdv1JpNNDRw,https://api.spotify.com/v1/audio-analysis/6HZBLw5O3bowdv1JpNNDRw,167453,3,Lúnasa,irish neo-traditional
47,0.281,0.238,9,-12.343,1,0.0403,0.97,0.106,0.0875,0.147,75.36,audio_features,7EVcYnk0RQAwjntUiNLiyi,spotify:track:7EVcYnk0RQAwjntUiNLiyi,https://api.spotify.com/v1/tracks/7EVcYnk0RQAwjntUiNLiyi,https://api.spotify.com/v1/audio-analysis/7EVcYnk0RQAwjntUiNLiyi,249840,3,The Gloaming,irish neo-traditional
48,0.559,0.731,2,-6.408,1,0.0447,0.814,0.157,0.0545,0.924,119.993,audio_features,3REVXft7xiqwFBLhdFa1ux,spotify:track:3REVXft7xiqwFBLhdFa1ux,https://api.spotify.com/v1/tracks/3REVXft7xiqwFBLhdFa1ux,https://api.spotify.com/v1/audio-analysis/3REVXft7xiqwFBLhdFa1ux,152160,4,Ciaran Tourish,irish neo-traditional
49,0.623,0.809,9,-8.787,1,0.0517,0.723,1.61e-05,0.192,0.963,123.45,audio_features,1UgtNfZCpLe4j5GpnGcTNE,spotify:track:1UgtNfZCpLe4j5GpnGcTNE,https://api.spotify.com/v1/tracks/1UgtNfZCpLe4j5GpnGcTNE,https://api.spotify.com/v1/audio-analysis/1UgtNfZCpLe4j5GpnGcTNE,224587,4,Ciorras,irish neo-traditional
0,0.67,0.749,11,-6.432,0,0.0408,0.0255,0.797,0.108,0.5,124.927,audio_features,2gHH4oSsdrli2lo0aeSkMW,spotify:track:2gHH4oSsdrli2lo0aeSkMW,https://api.spotify.com/v1/tracks/2gHH4oSsdrli2lo0aeSkMW,https://api.spotify.com/v1/audio-analysis/2gHH4oSsdrli2lo0aeSkMW,215693,4,Beoga,irish dance
1,0.296,0.551,2,-12.824,1,0.0392,0.327,0.593,0.0668,0.236,124.463,audio_features,3xPWWjZoZiaPhWwNh9Joes,spotify:track:3xPWWjZoZiaPhWwNh9Joes,https://api.spotify.com/v1/tracks/3xPWWjZoZiaPhWwNh9Joes,https://api.spotify.com/v1/audio-analysis/3xPWWjZoZiaPhWwNh9Joes,287667,4,Ronan Hardiman,irish dance
2,0.607,0.701,2,-5.023,0,0.0314,0.638,0.0,0.352,0.9,108.29,audio_features,7MGEaVNwpog9jzVsXp7Wda,spotify:track:7MGEaVNwpog9jzVsXp7Wda,https://api.spotify.com/v1/tracks/7MGEaVNwpog9jzVsXp7Wda,https://api.spotify.com/v1/audio-analysis/7MGEaVNwpog9jzVsXp7Wda,175173,3,Solas,irish dance
3,0.632,0.515,4,-12.226,0,0.0307,0.389,0.928,0.407,0.522,113.947,audio_features,3X743fO7cwXAugb1zYVNjG,spotify:track:3X743fO7cwXAugb1zYVNjG,https://api.spotify.com/v1/tracks/3X743fO7cwXAugb1zYVNjG,https://api.spotify.com/v1/audio-analysis/3X743fO7cwXAugb1zYVNjG,130440,4,Ronan Hardiman,irish dance
4,0.473,0.711,7,-6.311,1,0.032,0.418,0.234,0.556,0.664,112.144,audio_features,0phiCWlaRaxCO6N3fCs6P7,spotify:track:0phiCWlaRaxCO6N3fCs6P7,https://api.spotify.com/v1/tracks/0phiCWlaRaxCO6N3fCs6P7,https://api.spotify.com/v1/audio-analysis/0phiCWlaRaxCO6N3fCs6P7,296067,4,Lúnasa,irish dance
5,0.33,0.658,2,-12.46,1,0.0451,0.388,0.00734,0.115,0.166,124.951,audio_features,1QSDyrDAvL0E0JklLZmqDc,spotify:track:1QSDyrDAvL0E0JklLZmqDc,https://api.spotify.com/v1/tracks/1QSDyrDAvL0E0JklLZmqDc,https://api.spotify.com/v1/audio-analysis/1QSDyrDAvL0E0JklLZmqDc,268133,4,Ronan Hardiman,irish dance
6,0.357,0.649,2,-5.047,1,0.0463,0.673,0.00179,0.156,0.967,146.522,audio_features,4b1WBCojHWnAPbBbCUSJTE,spotify:track:4b1WBCojHWnAPbBbCUSJTE,https://api.spotify.com/v1/tracks/4b1WBCojHWnAPbBbCUSJTE,https://api.spotify.com/v1/audio-analysis/4b1WBCojHWnAPbBbCUSJTE,222773,4,Danú,irish dance
7,0.581,0.739,2,-7.392,1,0.0365,0.407,0.0,0.262,0.961,110.806,audio_features,47lElIVL8Rnex3I3YzFiL3,spotify:track:47lElIVL8Rnex3I3YzFiL3,https://api.spotify.com/v1/tracks/47lElIVL8Rnex3I3YzFiL3,https://api.spotify.com/v1/audio-analysis/47lElIVL8Rnex3I3YzFiL3,141107,4,Solas,irish dance
8,0.535,0.646,8,-6.174,1,0.0294,0.129,0.000178,0.282,0.5,106.044,audio_features,6x7bftxYaoClJOuaIZ2lVM,spotify:track:6x7bftxYaoClJOuaIZ2lVM,https://api.spotify.com/v1/tracks/6x7bftxYaoClJOuaIZ2lVM,https://api.spotify.com/v1/audio-analysis/6x7bftxYaoClJOuaIZ2lVM,164267,5,Beoga,irish dance
9,0.621,0.883,11,-5.988,0,0.053,0.169,0.0,0.111,0.757,106.931,audio_features,6J5Yx1TyC4yuyDPi6Imykk,spotify:track:6J5Yx1TyC4yuyDPi6Imykk,https://api.spotify.com/v1/tracks/6J5Yx1TyC4yuyDPi6Imykk,https://api.spotify.com/v1/audio-analysis/6J5Yx1TyC4yuyDPi6Imykk,220835,4,Solas,irish dance
10,0.484,0.736,9,-5.483,1,0.0417,0.102,6.6e-06,0.218,0.509,85.942,audio_features,3ohMvJzJyBzklKAqCNEaIg,spotify:track:3ohMvJzJyBzklKAqCNEaIg,https://api.spotify.com/v1/tracks/3ohMvJzJyBzklKAqCNEaIg,https://api.spotify.com/v1/audio-analysis/3ohMvJzJyBzklKAqCNEaIg,170490,1,Beoga,irish dance
11,0.403,0.269,2,-17.985,0,0.0339,0.87,0.948,0.105,0.158,155.965,audio_features,03l5sbiDSHRC5kJ7t33XZK,spotify:track:03l5sbiDSHRC5kJ7t33XZK,https://api.spotify.com/v1/tracks/03l5sbiDSHRC5kJ7t33XZK,https://api.spotify.com/v1/audio-analysis/03l5sbiDSHRC5kJ7t33XZK,339533,3,Ronan Hardiman,irish dance
12,0.617,0.558,9,-11.879,1,0.0448,0.147,0.000472,0.0555,0.531,117.026,audio_features,42jbZ3ULvZ1uQnVnN0EHIt,spotify:track:42jbZ3ULvZ1uQnVnN0EHIt,https://api.spotify.com/v1/tracks/42jbZ3ULvZ1uQnVnN0EHIt,https://api.spotify.com/v1/audio-analysis/42jbZ3ULvZ1uQnVnN0EHIt,269533,4,Ronan Hardiman,irish dance
13,0.48,0.509,11,-9.723,1,0.0309,0.726,0.00784,0.148,0.874,99.129,audio_features,0aw7GoN4XeQsxguXiDxmdk,spotify:track:0aw7GoN4XeQsxguXiDxmdk,https://api.spotify.com/v1/tracks/0aw7GoN4XeQsxguXiDxmdk,https://api.spotify.com/v1/audio-analysis/0aw7GoN4XeQsxguXiDxmdk,222827,4,Danú,irish dance
14,0.218,0.225,2,-11.322,1,0.0336,0.949,0.326,0.111,0.228,78.831,audio_features,4rmoa1tUB1slBF9f0XJfez,spotify:track:4rmoa1tUB1slBF9f0XJfez,https://api.spotify.com/v1/tracks/4rmoa1tUB1slBF9f0XJfez,https://api.spotify.com/v1/audio-analysis/4rmoa1tUB1slBF9f0XJfez,233187,3,Craig Duncan,irish dance
15,0.369,0.319,5,-11.522,1,0.0324,0.699,7.52e-05,0.106,0.293,128.978,audio_features,7KnB9rk3JIQ1aNp6lASd9K,spotify:track:7KnB9rk3JIQ1aNp6lASd9K,https://api.spotify.com/v1/tracks/7KnB9rk3JIQ1aNp6lASd9K,https://api.spotify.com/v1/audio-analysis/7KnB9rk3JIQ1aNp6lASd9K,327480,4,Lúnasa,irish dance
16,0.575,0.71,8,-7.979,1,0.0328,0.266,0.000165,0.696,0.831,110.424,audio_features,0v4Mv5tRzDlFrnVUiDjXzA,spotify:track:0v4Mv5tRzDlFrnVUiDjXzA,https://api.spotify.com/v1/tracks/0v4Mv5tRzDlFrnVUiDjXzA,https://api.spotify.com/v1/audio-analysis/0v4Mv5tRzDlFrnVUiDjXzA,226867,4,Solas,irish dance
17,0.512,0.534,7,-8.505,1,0.0361,0.635,0.325,0.0896,0.578,118.281,audio_features,40ockREijSnZhwdPIG0EfR,spotify:track:40ockREijSnZhwdPIG0EfR,https://api.spotify.com/v1/tracks/40ockREijSnZhwdPIG0EfR,https://api.spotify.com/v1/audio-analysis/40ockREijSnZhwdPIG0EfR,215907,4,Lúnasa,irish dance
18,0.51,0.469,3,-10.583,1,0.0296,0.905,0.983,0.233,0.813,140.034,audio_features,6HZBLw5O3bowdv1JpNNDRw,spotify:track:6HZBLw5O3bowdv1JpNNDRw,https://api.spotify.com/v1/tracks/6HZBLw5O3bowdv1JpNNDRw,https://api.spotify.com/v1/audio-analysis/6HZBLw5O3bowdv1JpNNDRw,167453,3,Lúnasa,irish dance
19,0.37,0.859,11,-7.593,0,0.0704,0.245,0.155,0.107,0.518,123.074,audio_features,1OUhNHcqwphEAugcMiT5zF,spotify:track:1OUhNHcqwphEAugcMiT5zF,https://api.spotify.com/v1/tracks/1OUhNHcqwphEAugcMiT5zF,https://api.spotify.com/v1/audio-analysis/1OUhNHcqwphEAugcMiT5zF,223133,4,Ronan Hardiman,irish dance
20,0.707,0.625,2,-8.578,1,0.0503,0.123,0.0354,0.106,0.733,116.989,audio_features,3sJjTSnNw3NLbK9mjm2PoR,spotify:track:3sJjTSnNw3NLbK9mjm2PoR,https://api.spotify.com/v1/tracks/3sJjTSnNw3NLbK9mjm2PoR,https://api.spotify.com/v1/audio-analysis/3sJjTSnNw3NLbK9mjm2PoR,179640,4,Ronan Hardiman,irish dance
21,0.363,0.501,9,-12.791,1,0.0569,0.294,0.0627,0.0779,0.351,109.485,audio_features,1HMrNrFFHWS4DYoQjDe1Xp,spotify:track:1HMrNrFFHWS4DYoQjDe1Xp,https://api.spotify.com/v1/tracks/1HMrNrFFHWS4DYoQjDe1Xp,https://api.spotify.com/v1/audio-analysis/1HMrNrFFHWS4DYoQjDe1Xp,229800,3,Ronan Hardiman,irish dance
22,0.363,0.676,2,-11.852,1,0.0442,0.307,0.944,0.0593,0.225,125.443,audio_features,21hBYWcJfObb2cukoMXrmF,spotify:track:21hBYWcJfObb2cukoMXrmF,https://api.spotify.com/v1/tracks/21hBYWcJfObb2cukoMXrmF,https://api.spotify.com/v1/audio-analysis/21hBYWcJfObb2cukoMXrmF,288240,4,Ronan Hardiman,irish dance
23,0.274,0.306,9,-15.413,1,0.0382,0.764,0.123,0.148,0.644,156.144,audio_features,6Re4lxiZEnn6Ge6andeYAs,spotify:track:6Re4lxiZEnn6Ge6andeYAs,https://api.spotify.com/v1/tracks/6Re4lxiZEnn6Ge6andeYAs,https://api.spotify.com/v1/audio-analysis/6Re4lxiZEnn6Ge6andeYAs,207693,3,Ronan Hardiman,irish dance
24,0.425,0.179,2,-13.291,1,0.0302,0.751,0.572,0.0837,0.385,103.904,audio_features,5OF7hyt8JAEq2PQZO8jFoo,spotify:track:5OF7hyt8JAEq2PQZO8jFoo,https://api.spotify.com/v1/tracks/5OF7hyt8JAEq2PQZO8jFoo,https://api.spotify.com/v1/audio-analysis/5OF7hyt8JAEq2PQZO8jFoo,195093,3,Craig Duncan,irish dance
25,0.336,0.121,0,-15.139,0,0.0345,0.933,0.0,0.112,0.253,113.102,audio_features,3OiicaLLziOLLUHFYW2VS4,spotify:track:3OiicaLLziOLLUHFYW2VS4,https://api.spotify.com/v1/tracks/3OiicaLLziOLLUHFYW2VS4,https://api.spotify.com/v1/audio-analysis/3OiicaLLziOLLUHFYW2VS4,283893,4,Solas,irish dance
26,0.398,0.691,2,-7.38,1,0.0396,0.493,0.0,0.322,0.865,121.43,audio_features,56DERpWhpQqFRGs1o2lMeO,spotify:track:56DERpWhpQqFRGs1o2lMeO,https://api.spotify.com/v1/tracks/56DERpWhpQqFRGs1o2lMeO,https://api.spotify.com/v1/audio-analysis/56DERpWhpQqFRGs1o2lMeO,175907,4,Lúnasa,irish dance
27,0.536,0.15,9,-19.56,1,0.0366,0.973,0.93,0.102,0.16,119.929,audio_features,6UHKWipa0ymzlJkA5bTidC,spotify:track:6UHKWipa0ymzlJkA5bTidC,https://api.spotify.com/v1/tracks/6UHKWipa0ymzlJkA5bTidC,https://api.spotify.com/v1/audio-analysis/6UHKWipa0ymzlJkA5bTidC,237360,4,Lúnasa,irish dance
28,0.294,0.534,9,-10.888,1,0.0301,0.00929,0.224,0.131,0.508,154.711,audio_features,5ygNgydJOdliXVMThynAh1,spotify:track:5ygNgydJOdliXVMThynAh1,https://api.spotify.com/v1/tracks/5ygNgydJOdliXVMThynAh1,https://api.spotify.com/v1/audio-analysis/5ygNgydJOdliXVMThynAh1,190733,3,Ronan Hardiman,irish dance
29,0.731,0.302,9,-14.584,1,0.0484,0.663,0.00418,0.179,0.486,116.926,audio_features,2eb70ZDcJLaEbQGOoi6eoE,spotify:track:2eb70ZDcJLaEbQGOoi6eoE,https://api.spotify.com/v1/tracks/2eb70ZDcJLaEbQGOoi6eoE,https://api.spotify.com/v1/audio-analysis/2eb70ZDcJLaEbQGOoi6eoE,244260,3,Beoga,irish dance
30,0.422,0.285,10,-11.86,1,0.0282,0.839,0.00106,0.0885,0.558,130.357,audio_features,04NY9MZu4KaKLvib5YzMpd,spotify:track:04NY9MZu4KaKLvib5YzMpd,https://api.spotify.com/v1/tracks/04NY9MZu4KaKLvib5YzMpd,https://api.spotify.com/v1/audio-analysis/04NY9MZu4KaKLvib5YzMpd,219827,4,Lúnasa,irish dance
31,0.714,0.765,4,-6.14,0,0.0531,0.682,0.00445,0.269,0.638,113.005,audio_features,59oG15Vx77b5iw8u7KO4kw,spotify:track:59oG15Vx77b5iw8u7KO4kw,https://api.spotify.com/v1/tracks/59oG15Vx77b5iw8u7KO4kw,https://api.spotify.com/v1/audio-analysis/59oG15Vx77b5iw8u7KO4kw,141240,4,Chris and Michelle McLoughlin,irish dance
32,0.784,0.496,4,-10.048,0,0.204,0.692,0.178,0.0383,0.937,113.121,audio_features,1mO7XpeOnStqjA7WYYiRdG,spotify:track:1mO7XpeOnStqjA7WYYiRdG,https://api.spotify.com/v1/tracks/1mO7XpeOnStqjA7WYYiRdG,https://api.spotify.com/v1/audio-analysis/1mO7XpeOnStqjA7WYYiRdG,357440,4,David Lindquist,irish dance
33,0.757,0.604,2,-7.661,1,0.0591,0.109,0.546,0.169,0.796,118.029,audio_features,64jZHa9wm7pB6TvM50VZoT,spotify:track:64jZHa9wm7pB6TvM50VZoT,https://api.spotify.com/v1/tracks/64jZHa9wm7pB6TvM50VZoT,https://api.spotify.com/v1/audio-analysis/64jZHa9wm7pB6TvM50VZoT,412427,4,David Lindquist,irish dance
34,0.336,0.625,4,-10.89,0,0.0317,0.0145,0.723,0.128,0.33,135.043,audio_features,5Kv5ldcYNqTKrPBWyKdOPm,spotify:track:5Kv5ldcYNqTKrPBWyKdOPm,https://api.spotify.com/v1/tracks/5Kv5ldcYNqTKrPBWyKdOPm,https://api.spotify.com/v1/audio-analysis/5Kv5ldcYNqTKrPBWyKdOPm,171307,4,Ronan Hardiman,irish dance
35,0.399,0.756,2,-7.87,1,0.0559,0.505,0.00246,0.0842,0.433,124.981,audio_features,0DegTo0zeWgXTpLGdbrp6T,spotify:track:0DegTo0zeWgXTpLGdbrp6T,https://api.spotify.com/v1/tracks/0DegTo0zeWgXTpLGdbrp6T,https://api.spotify.com/v1/audio-analysis/0DegTo0zeWgXTpLGdbrp6T,237200,4,Ronan Hardiman,irish dance
36,0.52,0.475,9,-10.532,1,0.0417,0.616,0.000152,0.267,0.785,115.598,audio_features,0y5HTfO7BmRX5ov17ZHvWC,spotify:track:0y5HTfO7BmRX5ov17ZHvWC,https://api.spotify.com/v1/tracks/0y5HTfO7BmRX5ov17ZHvWC,https://api.spotify.com/v1/audio-analysis/0y5HTfO7BmRX5ov17ZHvWC,260120,4,Lúnasa,irish dance
